Book,Chapter,Verse,Text
ROM,9,18,"Todabe̩le̩, e̩ne̩ kʼi dʼowñ e̩do̩ i ali ejumomi-wñ, oñ e̩ne̩ kʼi dʼowñ e̩do̩ i adʼe̩do̩ e̩no̩ ñw u."
ROM,9,19,"Tak uwe̩ aka ñwu mi kakini, E̩wñ chi kʼO̩jo̩ akalu nyʼone̩ o̩la la? Todu e̩ne̩ agbo̩nanyʼe̩wñ kʼO̩jo̩ neku?"
ROM,9,20,"O̩da, uwe̩ one̩, e̩ne̩ uwe̩ che kʼuwe̩ abʼO̩jo̩ kajo̩? E̩wñ ku ma bo̩ aka ñw e̩ne̩ ki bʼo̩ kakini, E̩wñ chi kʼe̩ che mi abe̩-i?"
ROM,9,21,Abe̩k abucha nʼo̩da ama-wñ kʼi adʼe̩bo̩-wñ odukuluʼka bo̩ e̩wñ eku e-ki nʼojima kpʼe-ki ma nʼojima ni n?
ROM,9,22,"I muda che̩wñ kʼi dʼO̩jo̩ e̩do̩ kʼi dʼuwe̩do̩-wñ ñe̩ña, kʼi la je̩ ñwu ma ma ukpahiu-wñ, oñ i fe̩do̩je̩ nana ugbo e̩wñ eku e-uwe̩do̩ kʼi ñwʼo̩la-wñ che ñw ulenyo̩,"
ROM,9,23,"todu kʼi la je̩ ñw one̩ ma unana ojima-wñ ki dʼo̩la e̩wñ eku e-ejumomi, e-kʼi chʼo̩na-wñ tane̩ todu ojima,"
ROM,9,24,"owñ chʼawa kʼi ma do̩ wa kwef amaju kate n, chai kwef abo uche̩ichi kpo̩fo̩?"
ROM,9,25,"Alu kʼi ño̩ ka ef o̩takada Hoseya kakini,"
ROM,9,26,"Oñ i ade̩ ka kʼugbo ku ma ka ñwu ma kakini, Ame̩ chʼabo e-mi n,"
ROM,9,27,"Oñ Aizaya nakwa tod abo Israe̩l kakini, Dagba aluka amo̩ma e̩ne̩ke̩le̩ Israe̩l chaka wewe dab e̩lanyi ohimini, e̩fiye̩-ma oñ ma ajadu;"
ROM,9,28,"todu Ondu ache tʼeju o̩la-wñ oj ane̩ ile̩-i kpa, tak i akʼo̩ da pio."
ROM,9,29,"I ñʼadʼalu kʼAizaya ka o̩gbo̩gba le̩ kakini,"
ROM,9,30,"Todule̩ ab a aka? Kakini, Abo uche̩ichi, ku ma ma bʼo̩kpakpa kpe̩re̩ n, fʼo̩kpakpa ne̩, o̩kpakpa kʼe̩te̩-wñ chʼe̩do̩ ekono i muda che;"
ROM,9,31,"ama Israe̩l, kʼi bʼo̩lo̩da e-o̩kpakpa le̩ kpe̩re̩, la nyʼane̩ ugbo o̩lo̩da le̩ n."
ROM,9,32,"E̩wñ chi? Todabu ku ma ma tene e-kʼe̩te̩-wñ chʼe̩do̩ ekono n, chai e-ki dabe̩ne̩ kʼe̩te̩-wñ chʼuko̩lo̩ eche. Ma fʼe̩re̩ ko̩ okuta uke̩re̩ le̩,"
ROM,9,33,"owñ chʼalu ku ma ko̩tane̩ kakini,"
ROM,10,1,"Amo̩maye, e̩wñ ki rʼumi onugo e̩do̩ kpai o̩ko̩ kʼu nagbabʼO̩jo̩ todu ma chʼutodu kʼi fʼuma jadu."
ROM,10,2,"Todu nagbʼuma ibenu kakini, Ma go̩laru e̩wñ O̩jo̩, ma muda mʼo̩na-wñ n."
ROM,10,3,"Todu, abu ku ma ma mʼo̩kpakpa O̩jo̩ n, ku ma muda feju e̩dʼe-ma dago, ma fʼo̩la-ma kamuhite̩ ñw o̩kpakpa e-O̩jo̩ n."
ROM,10,4,Todu Kraist chʼukpoji o̩lo̩da tef o̩kpakpa ñw e̩ne̩ du ki ake̩do̩no.
ROM,10,5,"Todu Mose̩s fʼo̩takada ko̩ kakini, E̩ne̩ ki nʼe̩wñ o̩kpakpa ki dʼef o̩lo̩da ache adeju ef uwñ."
ROM,10,6,"O̩kpakpa ki muda kwef e̩do̩ ekono muda aka abe̩-i kakini, Uwe̩ ki we eka ef e̩do̩-we̩ kakini, E̩ne̩ ate̩gu nyʼefojale? (owñ che kʼi du Kraist kwʼo̩mo̩ wʼane̩);"
ROM,10,7,"abe̩k, e̩ne̩ agwo̩ru nyʼef o̩lo̩ulu? (owñ che kʼi du Kraist kwef abo ki ku te̩gu wa)."
ROM,10,8,"Ama ab i ka taa? I kakini, O̩la le̩ me̩rʼuwe̩, i dʼef alu-we̩ kpʼef e̩do̩-we̩, owñ chʼo̩la e̩do̩ ekono kʼa atakoya-wñ,"
ROM,10,9,"kakini, Iche̩wñ kʼe̩ nʼalu-we̩ aje̩ ka ki Jisus chʼOndu, kʼe̩ la ke̩do̩no ef e̩do̩-we̩ kakini, O̩jo̩ mʼowñ du dajikwane̩ kwef abo ki ku me̩, ma ajadu we̩;"
ROM,10,10,"todu e̩do̩ oñ one̩ akono tef o̩kpakpa, oñ alu ma ne̩ je̩ tef ujadu."
ROM,10,11,"Todu O̩takada O̩la O̩jo̩ kakini, Anyo̩ amu e̩ne̩ du ki ake̩do̩nʼowñ n."
ROM,10,12,"Todu e̩ne̩-Ju kpai e̩ne̩-Grik chʼojoji ñw omune̩ n; todu owñ okate le̩ gbage̩de̩ chʼOndu e̩wñ du, i chʼanana ñw abo du ku ma kwadʼowñ."
ROM,10,13,"Todu, ma ajadu e̩ne̩ du kʼi akwadʼodu Ondu."
ROM,10,14,Todule̩ abu ma ale ku ma akwado̩ e̩ne̩ ku ma ma ke̩do̩no ni taa? Abu ma ale ku ma ake̩do̩nʼe̩ne̩ ku ma ma gbʼo̩la-wñ mama ta n? Oñ abu ma ale ku ma agbo̩ e̩gba kʼe̩ne̩ ki atakoya ma de̩ n?
ROM,10,15,"E̩ne̩ du ma kpʼuma uche̩ n abu ma ñʼale ku ma atakoya? Owñ chʼalu ku ma ko̩tane̩ le̩ kakini, Go abu kʼe̩re̩ abo ku ma nʼuche̩ e̩wñ ki nyo̩ aje̩ chʼalifia!"
ROM,10,16,"I muda chʼo̩chaka-ma gbʼo̩la Uche̩nyo̩ gbo̩ n. Todu Aizaya kakini, Ondu, e̩ne̩ ke̩do̩nʼo̩la kʼi gbo̩ ugbo wa?"
ROM,10,17,Abe̩le̩ e̩do̩ eko̩no kwef o̩la egbo̩; o̩la egbo̩ la lʼef o̩la Kraist wa.
ROM,10,18,"Ama u kakini, Ama gbo̩ n? Ma gbo̩ mana,"
ROM,10,19,"Ama u kakini, Abo Israe̩l ma n? Ejodudu Mose̩s kakini,"
ROM,10,20,"Aizaya la ne̩do̩ tabale, oñ i kakini,"
ROM,10,21,"I muda ka ñw abo Israe̩l kakini, U fʼo̩wo̩-mi nadala gbogbo dʼo̩jo̩ ñw amone̩ ku ma ko̩ egbagbo̩ ku ma jʼajiñwa."
ROM,11,1,"Todule̩ u kakini, O̩jo̩ kʼamone̩-wñ rinyo̩? O̩jo̩ ki kpo̩na! Todu abo Israe̩l omi che, ugbe̩ Ebraham, abo o̩lo̩pu Be̩njamin u che."
ROM,11,2,O̩jo̩ kʼamone̩-wñ kʼi ma ma tane̩ rinyo̩ n. Abe̩k ame̩ ma e̩wñ kʼO̩takada O̩la O̩jo̩ ka ef o̩la E̩laija abu kʼi rodubʼO̩jo̩ bʼabo Israe̩l ma n?
ROM,11,3,"I kakini, Ondu, ma fʼamakache̩-we̩ kpa me̩, ma fʼubo̩ iche̩bo̩-we̩ kpo̩fo̩; oñ i bo̩ omi kate, ma la tene oji e-mi."
ROM,11,4,"Ab O̩jo̩ muda dʼohi ñw u? I kakini, Aboke̩le̩ icham me̩jo̩ nyʼulo̩gwa ku ma ma kʼokuku nyane̩ ñwu Beal in bo̩ ñwu mi."
ROM,11,5,"Abe̩le̩ iko-i ge̩, e̩fiye̩-ma ku ma chi lef ufe̩de̩nyo̩ chebo̩."
ROM,11,6,"I la che̩wñ kʼi chʼufe̩de̩nyo̩ che, mak i ño̩ kwef uko̩lo̩ eche ge̩ n; cho̩kpo̩ni ufe̩de̩nyo̩ ma ño̩ chʼufe̩de̩nyo̩ ge̩ n."
ROM,11,7,"E̩wñ le̩ ta? O̩wo̩ abo Israe̩l la tu e̩wñ ku ma tene le̩ n; o̩wo̩ abo ku ma chi le̩ tʼu, i muda chi nyʼabo ki bo̩ o̩la,"
ROM,11,8,"i dʼalu ku ma ko̩tane̩ le̩ kakini,"
ROM,11,9,"Defid la kakini,"
ROM,11,10,eju-ma ki chubi ku ma we egane̩;
ROM,11,11,"Todule̩ u kakini, Ma ro̩ko̩ibu todu ku ma wane̩? O̩jo̩ ki kpo̩na! Uñwanane̩-ma muda je̩ ñw ujadu do̩mo̩ ñw abo uche̩ichi, todu kʼi nyi abo Israe̩l ogu eja."
ROM,11,12,"Ama iche̩wñ kʼuñwanane̩-ma chʼe̩wñ ene̩ nana ñw abo ile̩ kʼofu ki bu ma je̩ ñw abo uche̩ichi ki nʼe̩wñ nana, mak e̩wñ-ma jo̩ kpa fa i atule ololo n?"
ROM,11,13,"U muda aka ñw ame̩ abo uche̩ichi todabu kʼomi chʼe̩nukpuche̩ ku ma kpe̩ nyʼugbo abo uche̩ichi, nabʼojima mʼuko̩lo̩ e̩wñ eche ñw one̩ kʼu nache,"
ROM,11,14,"natene ugbo du kʼu nanyʼabo o̩re̩la-mi le̩ ogu eja, kʼu fʼiche̩kibo̩ jadu kwef uma."
ROM,11,15,"Todu iche̩wñ kʼeko ma rinyo̩ chʼuño̩ru ñw abo ile̩, emʼuma gba fa ki ma chʼiñmi kwef abo ki ku n?"
ROM,11,16,"I la che̩wñ kʼejo̩ga e̩wñ afo̩ mak abe̩le̩ o̩gbo̩dudu-wñ de̩; iche̩wñ kʼili oli afo̩, mak abe̩le̩ e̩to̩-wñ de̩ ge̩."
ROM,11,17,"I muda che̩wñ ku ma fʼe̩to̩-wñ iche̩kibo̩ nya, taku ma fʼuwe̩ kʼe̩ chʼoli o̩lif efoko be̩nyʼu tʼef uma, kʼuwe̩ la mud e̩ne̩ kʼuwe̩ kpʼama mana nyʼili oli o̩lif le̩ kʼe̩ la ñmʼomi o̩la-wñ,"
ROM,11,18,"uwe̩ ki buba ñw e̩to̩-wñ n; i muda che̩wñ kʼe̩ buba, i chʼuwe̩ nʼili le̩ n, chai ili nʼuwe̩."
ROM,11,19,"Todule̩ uwe̩ akakini, Ma fʼe̩to̩-wñ nya ku ma fʼumi be̩nyʼu koji."
ROM,11,20,"I nyo̩; tod eko̩ ku ma ko̩ eke̩do̩no oñ ma fʼuma nya, e̩do̩ ekono la chʼe̩wñ kʼuwe̩ dago. E̩ ki ke n, chai ailo-wñ ki nabʼe̩,"
ROM,11,21,"todu iche̩wñ kʼO̩jo̩ ma do̩wo̩mʼe̩to̩ kʼoli le̩ ta o̩to̩to̩la-wñ n, i la adowomʼuwe̩ ni ge̩."
ROM,11,22,"Todule̩ e̩ nago umo̩la O̩jo̩ kpai ukpuna-wñ ta. Ukpuna-wñ dʼoji abo ki wane̩, umo̩la O̩jo̩ la dʼoji e-we̩, iche̩wñ kʼuwe̩ adʼef umo̩la-wñ alo waa; cho̩kpo̩ni ma ñʼakʼuwe̩ da tinyo̩ ge̩."
ROM,11,23,"Oñ abo-i ge̩, iche̩wñ ku ma ma ko̩ eke̩do̩no gbogbo alo n, ma afʼuma be̩nyʼu, todu O̩jo̩ neke dabi fʼuma be̩nyʼu ge̩."
ROM,11,24,"Todu iche̩wñ ku ma fʼuwe̩ ko̩da kwef oli o̩lif e-efoko, ku ma la fʼuwe̩ be̩nyʼoli o̩lif e-unyi kʼuwe̩ ma chʼe̩to̩-wñ kwʼabakwane̩ n, i chʼabo ku ma chʼe̩to̩ e-unyi kwʼabakwane̩ oñ ma abe̩nyʼoli o̩lif e-ma tule n?"
ROM,11,25,"Todu, amo̩maye, i dʼumi e̩do̩ ku me̩ chʼugbodu afili-i n, tode̩gba ku me̩ mud amanibe ej o̩la-me̩, kakini, E̩do̩ eno̩ ke̩re̩bʼabo Israe̩l iche̩ka gbogbo tak aluka abo uche̩ichi ki jo̩ kpa;"
ROM,11,26,"tak abe̩le̩ ma ajadu abo Israe̩l chaka alu ku ma ko̩tane̩ kakini,"
ROM,11,27,"alo kʼomi akpe̩ kpai ama,"
ROM,11,28,I chʼe-Uche̩nyo̩ ma chʼame̩nebi lugbo e-me̩; i muda chʼe-one̩ echi ma chʼabo ufe̩do̩ lugbo abogijo igbele le̩.
ROM,11,29,Todu ele ufe̩de̩nyo̩ kpai udo̩ kʼO̩jo̩ adʼone̩ nʼeribeda n.
ROM,11,30,"Todu alu kʼame̩ ko̩ egbʼo̩la O̩jo̩ gbo̩ akwoubi, ku ma la li ume̩ ejumomi fai lef eko̩ kʼabo-i ko̩ egbagbo̩,"
ROM,11,31,"abe̩le̩ abo-i ño̩ ko̩ egbʼo̩la gbo̩ fa-i, todu kʼi ño̩ li uma ejumomi lef ejumomi e-me̩ kʼi li."
ROM,11,32,Todu O̩jo̩ fʼo̩na re nyʼo̩chaka amone̩ tef eko̩ egbagbo̩ todu kʼi li o̩chaka-ma ejumomi.
ROM,11,33,"O, anana O̩jo̩ ki nʼefu, kpai ibe kpai ema kʼi ma e̩wñ! Ili oj ajo̩-wñ kʼi akpa jʼagwa n, o̩na-wñ jʼate̩ n!"
ROM,11,34,Todu e̩ne̩ ma ibe Ondu? abe̩k e̩ne̩ te̩tabʼo̩ lʼo̩la?
ROM,11,35,Abe̩k e̩ne̩ du e̩wñ ñw owñ o̩gba taku ma adabi du ñw e̩ne̩ le̩ koji?
ROM,11,36,"Todu owñ chʼe̩te̩ e̩wñ du, e̩wñ du lef uwñ wa, e̩wñ du la do̩mo̩ ñw owñ. O̩jima ki chʼe-wñ ogbegbele̩. Ami."
ROM,12,1,"Todule̩ amo̩maye, nagbo̩ko̩bʼume̩, tod ejumomi-wa kʼO̩jo̩ li, ame̩ ki mʼaño̩la-me̩ kojo̩ ñw O̩jo̩ kʼi chʼe̩wñ iche̩bo̩ ki deju kʼi afo̩ kʼi nyʼo̩ eju, ucholo ku me̩ nʼibe ache de̩."
ROM,12,2,"Me̩ ki che ku me̩ dab abo o̩kpanachi-i eju one̩ n, ama ibe-me̩ ki dʼetito̩ alo waa kʼi rʼume̩ da ojoji, kʼame̩ ki nañwa e̩wñ ki dʼO̩jo̩ e̩do̩, kʼi nyo̩ kʼi ño̩ nyo̩ eju, kʼi la mufu kpa, go ka kʼo̩me̩me̩le̩ i che."
ROM,12,3,"Todu naka ñw e̩ne̩ du ki dʼef ume̩ lef ufe̩de̩nyo̩ ku ma du ñwu mi, ka kʼi we edʼo̩la-wñ rʼone̩ tʼalu ki chʼukpe̩ ibe-wñ le̩, ibe e̩ne̩ne̩ne̩ne̩ ki muda chʼibe ki wane̩, teju alu kʼO̩jo̩ fʼe̩ñwa e̩do̩ ekono kpe̩ ñw e̩ne̩ne̩ne̩ne̩."
ROM,12,4,"Todu alu kʼawa chenʼe̩wñ año̩la wewe ef año̩laʼka, kʼuko̩lo̩ kʼe̩wñ año̩la wewe le̩ nʼache ma chʼokate n,"
ROM,12,5,"abe̩le̩ awa kʼa chʼo̩wo̩ amone̩ chʼaño̩laʼka efu Kraisti, okoke-wa la chʼe̩wñ año̩la omune̩."
ROM,12,6,"Abu kʼa la nʼele ufe̩de̩nyo̩ ojoji ojoji teju alu kʼufe̩de̩nyo̩ ku ma du ñw a de̩, dagba i chʼache̩-eka, ache̩-eka-wa ki chʼeju e̩do̩ ekono-wa;"
ROM,12,7,"abe̩k i chʼe̩wñ eche ñw one̩, kʼa najʼef e̩wñ eche ñw one̩ alo waa; abe̩k i chʼe̩ne̩ ki akone̩wñ, kʼi nadʼef e̩wñ ekone̩ alo waa;"
ROM,12,8,"abe̩k i chʼe̩ne̩ ki adʼugbe̩do̩ ñw one̩, kʼi nadʼef ugbe̩do̩ edu ñw one̩ alo waa; e̩ne̩ ki akpʼe̩wñ kpʼone̩, kʼi nache kpai e̩do̩-wawa; e̩ne̩ ki tʼo̩gba, kʼi nache ef e̩do̩chacha; e̩ne̩ ki ali ejumomi one̩, kʼi nache kpai e̩do̩ afu."
ROM,12,9,Ufe̩do̩-me̩ ki nʼako̩ru n; e̩wñ bibi ki nachʼe̩wñ o̩lajijili ñwu me̩; me̩ nalamʼe̩wñ ki nyo̩.
ROM,12,10,"I chʼeche̩do̩ amo̩maye, me̩ ki che̩do̩ omune̩ dabe̩ne̩ ku me̩ chʼefu; i chʼebumʼone̩, me̩ ki dʼomune̩ tʼo̩gba."
ROM,12,11,"I chʼe-e̩do̩ chacha, me̩ ki chʼo̩kpo̩ n; afu ki kpuna ef e̩do̩-me̩, me̩ nachuko̩lo̩ adu ñw Ondu;"
ROM,12,12,me̩ nayo̩ ef ibe ekono; me̩ nafe̩do̩ lichi ef o̩bata; me̩ gwo̩nyʼadua eche alo waa;
ROM,12,13,me̩ natuta kpai abo kiafo̩ ef eku e̩wñ ki aku ma; me̩ nabʼojo eche kpe̩re̩;
ROM,12,14,"me̩ nakadua ñwabo ku ma doli me̩; me̩ kadua, me̩ ki nama n."
ROM,12,15,Me̩ nabʼabo ku ma yo̩ yo̩; me̩ nabʼabo ku ma raku raku.
ROM,12,16,"Ibe-me̩ ki chʼokate kpai omune̩. Ibe-me̩ ki tʼe̩wñ ogbemede n, me̩ ki muda leb abo ku ma hi o̩la-ma wane̩. Me̩ ki mud amanibe eju o̩la-me̩ n."
ROM,12,17,Me̩ ki dʼe̩bie̩ne̩ koji e̩bie̩ne̩ ñw e̩ne̩ du n. Me̩ fʼibe wñ kpe̩ tane̩ kʼe̩wñ-me̩ chaka ki chʼo̩me̩me̩le̩ eju amone̩ du.
ROM,12,18,"Iche̩wñ kʼi jʼache i bo̩ te̩ ñw e-me̩, ure̩do̩ ki dʼagbagba me̩ kpai amone̩ du."
ROM,12,19,"Abo ufe̩do̩, me̩ ki nache̩ o̩la-me̩ n, me̩ ki la bʼuña te̩ ñw uwe̩do̩; todu i che̩ko̩tane̩ kakini, Ondu kakini, Ache̩ ena chʼe-mi, omi anakoji."
ROM,12,20,"I muda che̩wñ kʼebi akpa e̩nebi-we̩, e̩ ñwʼo̩ o̩je̩ kʼi je̩; alugbe̩ akpʼo, dʼomi ñw u ñmo̩; todu e̩ che-i, mak e̩ge̩-una uwe̩ agbanyʼo oji le̩."
ROM,12,21,"E̩ ki je̩ ñw e̩bie̩ne̩ fʼe̩ du n, e̩ ki muda nʼe̩nyo̩ fʼe̩bie̩ne̩ du."
ROM,13,1,"Onugo e̩ne̩ du ki nafʼo̩la-wñ kamuhite̩ ñw abo̩da ki nʼowñ, todu o̩da du do̩mo̩ tʼe-ki kwʼugbo O̩jo̩ le n. E-ki do̩mo̩ abajo̩-i O̩jo̩ ko jo̩-i."
ROM,13,2,"Todu abe̩le̩, e̩ne̩ ki ako̩ e̩gba e̩wñ kʼo̩da ka, mak e̩wñ kʼO̩jo̩ du nyane̩ oñ i akobo̩ le̩; abo ku ma kobʼo̩ fʼajo̩ fa bʼo̩la-ma ma me̩."
ROM,13,3,"Todu ame̩nuto̩gba chʼe̩wñ ubailo ugbo uko̩lo̩ e̩nyo̩ n, chai ugbo e-ki bie̩ne̩. I la dʼuwe̩ e̩do̩ kʼe̩ we erailo o̩da? Mak e̩ che e̩wñ ki nyo̩, tak uwe̩ anʼuñwulo̩ ugbo-wñ;"
ROM,13,4,"todu owñ chʼache e̩wñ ñw O̩jo̩ kʼe̩wñ ki nyo̩ ñw e̩. I muda che̩wñ kʼuwe̩ dʼef e̩wñ bie̩ne̩ eche mak e̩ narailo; todu ugbada kʼi ne̩ chʼofofo n; todu achʼe̩wñ ñw O̩jo̩ i che, owñ chʼanache̩ kʼi awe̩do̩ rʼe̩ne̩ ki dʼef e̩wñ e̩bie̩ne̩ ache."
ROM,13,5,"Lef e-le̩ oñ i dukpe̩ ku me̩ fʼo̩la-me̩ kamuhite̩ ñw u, i chʼutodu uwe̩do̩ kate n, chai tod akone̩-o̩la ki dʼef e̩do̩-we̩ ge̩."
ROM,13,6,Todu e̩wñ ki chi ku me̩ re̩ ma de̩; todu ama chʼame̩nuko̩lo̩ O̩jo̩ ku ma dikpala e̩wñ-i gbage̩de̩.
ROM,13,7,"Me̩ ki rʼo̩me̩ ñw e̩ne̩ du ku me̩ nʼo̩me̩; e̩ne̩ ku ma dʼo̩kane̩ ñw u me̩ nadʼo̩kane̩ ñw u; e̩ne̩ ku ma dʼo̩kʼo̩da ñw u me̩ nadʼo̩kʼo̩da ñw u; e̩ne̩ ku ma railo-wñ, me̩ narailo-wñ; e̩ne̩ ku ma bʼojima mʼo̩, me̩ nabumʼo̩."
ROM,13,8,"Me̩ ki je̩ e̩ne̩ du o̩me̩ n, chai efe̩do̩ omune̩; todu e̩ne̩ ki afe̩do̩ e̩ne̩ omune̩ fʼe̩wñ o̩lo̩da chekpa me̩."
ROM,13,9,"E̩ ki tene o̩ya e̩ne̩ omune̩ n, e̩ ki kpone̩ n, e̩ ki joji n, e̩ ki chʼejufufu n, i la che̩wñ kʼo̩la uko̩ omune̩ ojoji ño̩ do̩mo̩, o̩chaka-wñ rʼoji jo̩ ef o̩la okate-i kakini, E̩ ki fe̩do̩ ekeji-we̩ dab o̩la-we̩."
ROM,13,10,Ufe̩do̩ achuko̩lo̩ e̩bie̩ne̩ ñw ekeji-wñ n; todule̩ ufe̩do̩ chʼe̩wñ o̩lo̩da echekpa.
ROM,13,11,"Kpʼe-i ge̩ kakini, Abu ku me̩ chema iko-i kakini, Adiko ku me̩ jolu lewa me̩; todu fa-i ujadu-wa me̩ru tʼe̩gba kʼa ke̩do̩no le."
ROM,13,12,"O̩jo̩ du kpo̩kpe̩ me̩; o̩jo̩ la me̩ eñwa; todule̩ awa ki mʼuko̩lo̩ e̩chubi gwojane̩, kʼa la mʼe̩wñ ido̩na ogu ugane̩ ko nyʼo̩la."
ROM,13,13,"A ki tale e̩te̩le̩ dabe̩ne̩ ki chʼoro̩ka; awa ki jʼef e̩wñ awulu kpai o̩te̩ eñmo̩ n, awa ki jʼef ejuaga kpai e̩wñtuñ eche n, awa ki jʼef aro̩ ero̩ kpai ogu eja n."
ROM,13,14,Me̩ kʼi muda mʼOndu Jisus Kraisti dutʼo̩la; me̩ ki kpʼibe tane̩ tod e̩wñ kʼo̩re̩la achʼe̩ño̩-wñ n.
ROM,14,1,"Oñ e̩ne̩gbo ef e̩do̩ ekono, me̩ mʼu gba cho̩la; i ki muda chʼutodu kʼame̩ ki ñwʼibe kʼi dʼef uwñ go n."
ROM,14,2,"I nʼe̩ne̩ kʼi ake̩do̩no kʼi aje̩ e̩wñ du, e̩ne̩gbo la aje̩ e̩wñ uche̩ kate."
ROM,14,3,"E̩ne̩ ki aje̩ ki dʼe̩ne̩ ki ma je̩ n rʼibe̩te̩ n, e̩ne̩ ki ma je̩ n le̩ ki we ekpʼe̩ne̩ ki aje̩ abi; todu O̩jo̩ mʼowñ gba cho̩la me̩."
ROM,14,4,"Uwe̩ kʼuwe̩ akajo̩ imo̩to̩ e̩ne̩ omune̩, e̩ne̩ uwe̩ che taa? Edago-wñ ewane̩-wñ, o̩wo̩ odu-wñ i de̩. I la adago; todu Ondu neke je̩ ñw u dago."
ROM,14,5,Eju e̩ne̩ʼka o̩jo̩ ki añwa tʼomune̩ le: eju e̩ne̩ omune̩ o̩jo̩ du chʼe̩go̩. E̩ne̩ne̩ne̩ne̩ ki namʼo̩gbali-wñ ef ibe e-wñ.
ROM,14,6,"E̩ne̩ ki adʼibe tʼo̩jo̩ʼka, mak Ondu i adʼibe tʼo̩ ñw u; oñ e̩ne̩ ki aje̩ e̩wñ, Ondu i aje̩ ñw u, oñ O̩jo̩ i agwʼo̩ ugwa-wñ; e̩ne̩ ki we̩ eje̩, mak Ondu i we eje̩ ñw u, O̩jo̩ i la agwʼo̩ kpo̩."
ROM,14,7,"Todu i nʼe̩ne̩ du ef uwa ki adeju ñw o̩la-wñ n, e̩ne̩ du la aku ñw o̩la-wñ n."
ROM,14,8,"Todu dagba a adeju, a adeju ñw Ondu; dagba a ku, a ku ñw Ondu; todule̩ dagba a adeju, dagba a aku abo Ondu a che."
ROM,14,9,"Todu e̩wñ le̩ Kraisti leku, i ño̩ deju ge̩, owñ chʼutodu kʼi mud Ondu abo ki ku kpai abo ki deju."
ROM,14,10,E̩wñ chi kʼuwe̩ akajo̩ o̩maye-we̩ taa? abe̩k e̩wñ chi kʼuwe̩ achʼe̩de̩te̩ o̩maye-we̩? todu o̩chaka-wa adago o̩gba e̩de̩ O̩jo̩.
ROM,14,11,"Todu i che̩ko̩tane̩ kakini,"
ROM,14,12,Abe̩le̩ e̩ne̩ne̩ne̩ne̩-wa acholi e̩wñ e-wñ ñw O̩jo̩ chuu.
ROM,14,13,"Todule̩ awa ki ño̩ kajo̩ omune̩ ge̩ n; e-ku me̩ muda ka de̩, kakini, One̩ ki we edʼe̩wñ uke̩re̩ abe̩k e̩wñ udahi te̩ ñw o̩maye-wñ."
ROM,14,14,"U chema, eju-mi la mute̩gu ef Ondu Jisus, kakini, I nʼe̩wñ du ki chʼe̩wñ elifo̩ kpʼojika o̩la-wñ n, chai ugbo e̩ne̩ ki fʼu lo rʼelifo̩, ugbo e̩ne̩ le̩ i mud elifo̩."
ROM,14,15,"Todu iche̩wñ kʼe̩do̩ o̩maye-we̩ mukpabie̩ lef uje̩wñ kʼe̩ je̩, mak i chʼufe̩do̩ oñ e̩ tale ef uwñ le̩ ge̩ n. E̩ ki dʼuje̩wñ-we̩ kpʼe̩ne̩ ki Kraisti leku tod uwñ bie̩ n."
ROM,14,16,Todule̩ e̩nyo̩-me̩ ki we echʼe̩wñ ku ma chʼakpabie̩-wñ;
ROM,14,17,"todu ojane̩ O̩jo̩ chʼe̩wñ eje̩ kpai e̩ñmo̩ n, chai o̩kpakpa kpai ure̩do̩ kpai uyo̩ ef Afu Kiafo̩."
ROM,14,18,"Todu e̩ne̩ ki dʼef e̩wñ-i achuko̩lo̩ adu ñwu Kraisti nyo̩ O̩jo̩ eju, amone̩ la fʼu ñwa kʼi nyo̩."
ROM,14,19,"Todabe̩le̩ awa ki nabʼe̩wñ e-ure̩do̩ kpe̩re̩, kpai e̩wñ kʼa du ne omune̩ nyo̩gba."
ROM,14,20,E̩ ki gu uko̩io̩ O̩jo̩ lo̩ tod uje̩wñ n. E̩wñ du chefe̩ mana; i muda bie̩ne̩ ñw e̩ne̩ ki aje̩ lef uke̩re̩.
ROM,14,21,"I nyo̩ kʼe̩ we e̩la eje̩ kpai omi achiwebe̩te̩ma e̩ñmo̩ kpai ewe eche e̩wñ du kʼo̩maye-we̩ ake̩re̩ ef uwñ, abe̩k e-kʼi adʼo̩ hi, abe̩k e-kʼi agwe̩gbo."
ROM,14,22,"E̩do̩ ekono kʼe̩ ne̩ e̩ ki ne̩ ñw o̩la-we̩ eju O̩jo̩. E̩ne̩ ki fʼe̩wñ ñwa rʼe̩nyo̩ kʼi ma dabi agwʼajo̩ nʼo̩la-wñ ef uwñ n, gbede!"
ROM,14,23,"Ama e̩ne̩ kʼibe-wñ chʼeji eji, kʼi la je̩, ma fʼabi kpʼo̩ me̩, todabu kʼe̩te̩-wñ ma chʼe̩do̩ ekono n; e̩wñ du kʼe̩te̩-wñ ma chʼe̩do̩ eko̩no̩ n, adure i che."
ROM,15,1,"I la dukpe̩ kʼawa kʼa nʼukpahiu kʼa bʼabo ku ma ma nʼukpahiu n nʼadu e̩gbo̩-ma, kʼa we enyo̩ o̩la-wa eju."
ROM,15,2,"E̩ne̩ne̩ne̩ne̩-wa ki nache e̩wñ ki rʼekeji-wñ eju, owñ chʼe̩wñ kʼi nyo̩ kʼi ane̩ owñ nyo̩gba."
